RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.4292679911113365,54,0,0.3345476642028069,38883.78323290168,9,0,1,0,0,0
0.19165968422486807,51,0,0.09245639375232752,41389.824057625156,8,0,2,0,0,0
0.5008832355197103,24,0,0.8682834074380407,341471.67675227067,2,0,2,0,0,0
0.21238695003947813,39,0,0.6241106060445031,12997.851214514654,12,0,2,3,1,0
0.5398483366733264,52,0,0.35409952771046627,23531.606237055064,7,0,0,0,1,0
0.5521848917793385,49,0,0.1897957602452372,22752.857147645278,14,0,0,0,1,0
0.10425499429494062,67,0,0.9906377270705292,27204.25139298039,10,0,0,1,2,0
0.3418753732539584,46,1,0.7356109690398456,52644.23819470479,9,0,1,0,0,0
0.14016364735948597,51,1,0.04518193735691174,47543.13830051204,9,0,1,0,0,0
0.2353082644366802,47,1,0.06472922888841356,,8,0,1,0,2,0
0.14331399768003683,45,1,0.3255727253910123,21536.1816738838,8,0,1,0,0,0
0.21258338309613808,49,1,0.3373697330929864,56868.68601281515,8,0,0,0,0,0
0.33632484773736576,21,0,0.029030998991789167,38059.109249667585,12,0,3,0,1,0
0.45389203996454436,48,1,0.07344904567654273,37447.456563857835,12,0,0,1,0,0
0.5526956415231866,66,0,0.13498485025014254,7899.795491815789,5,0,3,0,0,0
0.3976355645861634,50,1,0.5398897373013882,63399.79319478759,6,0,0,0,4,0
0.25320110314622063,53,0,0.40240433212735127,30182.47963671305,12,0,0,0,1,0
0.2292237377323402,23,0,0.283799433299202,77557.11598898449,10,0,2,0,2,0
0.2886616177446276,58,0,0.2640491162064431,25501.435113471653,3,1,0,0,1,0
0.5544411535372294,43,1,0.11733107775727081,40457.86726241413,11,1,0,0,1,1
0.13973584045828463,58,0,0.30774907484186215,30943.989625494316,8,0,1,0,1,0
0.27069681306501253,18,0,0.4786242663453621,68465.92810930879,3,0,1,0,0,0
0.436633088876728,18,1,0.6394743205684262,148515.03165405025,3,0,2,1,1,1
0.39837918870436756,42,0,0.4533302545172281,52464.76103519539,7,1,0,0,2,0
0.35305496117607416,41,1,0.31113362783273074,36582.30093192962,5,0,2,0,1,0
0.12209713246436579,47,0,0.1609471276865494,222102.6771186169,15,0,2,0,1,0
0.4751754552385549,43,1,0.13937041344547704,13720.954476197616,7,0,0,0,1,0
0.24686232324891336,49,0,0.07039288030738132,15520.773223559676,11,0,2,0,0,0
0.11321106615678513,57,0,0.14735850048340576,9922.732379216352,3,0,0,0,0,0
0.2403756335020903,39,1,0.06934241303990189,11100.606730395564,5,0,2,0,0,0
0.3390994859277383,42,0,0.24914814757860534,14432.639978872263,8,0,0,1,0,0
0.43939774690275213,59,0,0.09626684005681975,45317.26846598854,6,0,1,0,2,0
0.07810107517146572,72,1,0.07315555496928236,17416.18925615304,6,0,1,0,0,0
0.39003144936290296,38,0,0.16079788877796672,10745.202530668437,11,0,0,0,0,0
0.16400393578052702,48,0,0.0669392559098685,125412.1569424422,11,0,1,0,0,0
0.16804482007537122,41,0,0.031801825157582835,38512.102183422,9,1,0,1,3,0
0.4909988705150311,30,0,0.5918378722659255,10939.86087911981,8,0,1,0,1,0
0.3469460381939782,57,1,0.09963502578208817,41796.864478733674,7,0,0,0,1,0
0.0510295852640957,69,0,1.0370068203925538,16740.550808844448,9,0,4,0,0,0
0.23146683057335918,54,0,0.3387291707638722,14073.508697852887,3,0,1,1,1,0
0.15353578232111087,46,0,0.2715641406587768,23096.380724573548,8,0,0,0,3,0
0.08953001218263099,80,0,0.2304213999765522,,13,0,1,0,1,0
0.46364810057412503,51,0,0.01830196215871776,15737.887822082475,13,1,1,0,0,0
0.7113864422690569,49,0,0.3796678521849603,47783.07502332515,9,0,1,0,5,0
0.18681667729676021,48,1,0.012227550602842587,48493.11920561987,12,0,0,0,0,0
0.264684825913399,58,0,0.015505078879495088,24139.200081623945,4,0,1,0,1,0
0.22886157291068907,58,0,0.09079331717124094,15975.887742524366,4,1,0,0,1,0
0.026230129302350146,40,0,0.3751189651696941,58808.295216138155,10,0,3,1,0,0
0.2921676589732682,65,2,0.09002502190071589,8996.663448136844,7,0,0,1,1,0
0.7637460892996141,54,0,0.07225432043230132,70149.12097548884,3,0,1,0,0,0
0.229315087624331,78,0,0.04494218149548932,,5,0,2,0,1,0
0.7227006974424867,76,0,0.20808293686597254,3435.827509333528,11,1,0,0,0,0
0.12737929950294946,69,0,0.4825483243281431,23025.324517689012,14,0,0,0,0,0
0.10561703124436235,52,0,0.01753870375280563,23898.189467900982,2,0,1,0,2,0
0.3710148720080005,67,0,0.24030923189448763,82476.29026001655,11,0,2,0,0,0
0.11710236790914706,29,0,0.44280483682533545,18747.086109866254,6,1,1,0,2,0
0.5298525023290274,52,0,0.346884789400693,33931.94848327979,11,0,1,0,2,0
0.2607830212093005,33,0,0.020585993608793544,13208.7576648691,9,1,0,0,3,0
0.2989711616595873,45,0,0.21350973390264436,,7,0,2,1,0,0
0.2023447122960871,61,0,0.14926866258808266,14548.704281154454,6,0,2,0,1,0
0.011641033307300602,66,1,0.09064299030866366,41518.51969181746,5,0,2,0,0,0
0.44782892660901963,45,0,0.024803991626608336,10225.781865566336,5,0,0,0,0,0
0.09016936915893183,40,0,0.7172984214091331,6518.037785890599,7,0,3,0,1,0
0.2186880573134403,18,0,0.2605798072941281,43060.04644144463,7,0,3,0,0,0
0.2508404816690165,40,0,0.32805524884770637,11728.25888937592,4,0,0,0,0,0
0.1297472023619675,42,1,0.5954019960314306,,4,0,0,0,2,0
0.24132621660972237,82,0,0.5735655769523443,76120.63688818607,8,0,1,0,2,0
0.3515235009702711,55,0,0.009773149093629419,6968.816047449894,10,0,0,0,0,0
0.38017766993435953,59,0,0.3741002013921608,28838.51766759946,6,0,0,2,0,0
0.3715228029014398,63,0,0.07438196793085368,8588.731702422807,8,0,0,1,1,0
0.18001147792634828,70,0,0.039790252743156514,8136.955941172547,5,0,0,0,1,0
0.5355606089818379,60,0,0.19217221312665447,14942.639769349069,8,0,0,1,0,0
0.25526346722277415,70,0,0.06561274491855865,22289.56340706566,9,0,0,0,0,0
0.7019591828423551,76,0,0.5965523688470671,43192.174665346574,8,0,1,1,1,0
0.11799908693409948,47,0,0.9201842610298141,19830.190612304876,3,0,3,0,1,0
0.6781135868509093,41,0,0.006515007087358147,12525.013824062247,7,1,3,0,0,1
0.7021100374612929,89,0,0.0963609481511132,10087.327536330553,4,0,3,0,1,0
0.19429280921586772,61,0,0.14571776391651478,27410.149810223775,8,0,4,2,1,0
0.18878439377790707,61,0,0.11893534732984704,5071.55794892647,6,0,0,0,0,0
0.2713389518024304,59,0,0.2696498887508138,57823.32986809506,7,0,1,0,1,0
0.050652073619338635,64,0,0.039246420833154695,30599.73446745223,15,0,3,0,3,0
0.3320895496260186,41,1,0.03529947196894286,36055.19703400812,13,1,0,0,1,0
0.35947988183053287,61,1,1.054912975053476,43788.10247765198,6,0,1,0,1,1
0.01759378744522033,20,0,0.10558216267238632,13139.016934080606,5,1,0,0,1,0
0.08840472545715394,58,0,0.3904294549641007,14507.398143117556,9,0,0,0,0,0
0.3767462684391849,54,0,0.6717852976527338,15508.548477510123,8,1,0,1,0,0
0.16887274384115428,53,0,0.027125387298547875,27447.511706034995,7,0,2,0,0,0
0.15435142623815798,68,0,0.22805003061617352,35457.46211284117,9,0,3,0,2,0
0.218605216219048,47,0,0.06306617774487447,123698.12960237323,6,0,0,1,1,0
0.19308174239832848,52,1,0.3217910259892886,10129.171136574805,16,0,1,1,3,0
0.45153135796921784,52,0,0.46187001513232734,26265.477954814647,6,0,1,0,1,0
0.04580129764291275,44,0,0.05014583522206908,,7,0,0,0,0,0
0.29428534508737747,51,0,0.020749334659064624,39821.70051512731,7,0,4,0,0,0
0.656243559738432,31,0,0.4996748214859701,5173.821442506279,6,0,1,0,0,0
0.3048004740778547,37,0,0.11321877613561288,61530.574928953036,5,0,0,0,0,0
0.35961509330318187,56,0,0.20997055426238614,43975.20547769395,11,1,2,1,0,0
0.33241913958574837,59,0,0.2660910382631769,,7,0,0,0,2,0
0.4881541243795015,27,0,0.8623426921534062,41200.245806580024,8,1,2,0,0,0
0.05771748499830571,54,0,0.05621232149271639,9134.977541944729,11,0,2,0,1,0
0.5302728996935645,65,2,0.027375488404405048,147466.61162315708,10,0,1,0,1,0
0.3685639692120128,33,0,0.07804084670997634,15789.602100895796,7,0,0,0,0,0
0.1842275018898328,60,1,0.6197903002752921,9287.494963499874,13,0,1,1,2,0
0.41400417600902606,41,0,0.9037629037921812,23473.852603689833,4,2,1,3,1,1
0.13924308053171586,49,0,0.5882088186352877,122828.00709844589,4,0,0,0,0,0
0.4475154695786806,60,1,0.01729839310544755,33783.650287727265,6,0,1,0,1,0
0.22068371437527406,38,0,0.3593333534046484,70159.3004945871,6,0,0,0,3,0
0.3625518238434533,46,1,0.8631834802913382,12476.760386958438,6,0,2,0,1,0
0.26081661425167957,54,0,0.028494592444464062,69646.04578082732,6,0,1,0,2,0
0.021409300401959538,76,0,0.08972312951819003,19499.20257193475,9,0,2,0,0,0
0.33658602790267034,61,0,0.2833510510373832,8436.638257247878,7,0,0,0,0,0
0.2979396007208644,52,1,0.202876161467145,6627.7206604907515,7,0,0,0,2,0
0.4450738090239265,68,1,0.3226824055954451,10080.610075074947,11,0,0,0,0,0
0.5382915105463303,49,0,0.5530589005319563,4178.260999087192,11,1,0,0,4,0
0.30217578845005766,67,0,0.6421976033355038,36062.15302460573,12,0,0,0,2,0
0.3092140900123913,47,0,0.033817226975118915,72754.97614256233,9,0,1,0,2,0
0.5439620602507066,60,0,0.032463179255706735,17219.98270150183,10,0,0,0,1,0
0.30352341212520206,26,0,0.37465982670836223,5358.055470625945,11,0,1,0,0,0
0.36518940278256395,44,0,0.006912798014473864,14829.07912310624,12,0,0,0,0,0
0.1897341532343832,56,1,0.20884664193826494,37990.41748648729,7,0,1,0,0,0
0.26073178317661794,45,0,0.11934907036356265,15118.248688630263,11,0,3,0,2,0
0.08810787520341033,26,0,0.21233828496436957,7422.216178862557,7,0,1,0,0,0
0.4515619483179679,42,0,0.34562027648959026,9870.53373794708,7,0,0,0,0,0
0.3945365850869259,36,0,0.028358689354574782,55380.07118852056,11,0,0,0,0,0
0.44051563537493826,49,0,0.6506881307178471,5318.784547038629,8,1,0,0,1,1
0.2095794533727523,45,0,0.06428402070746812,94933.7649567378,9,0,1,0,2,0
0.3235580617894177,52,0,0.4735474983166925,34827.23002463057,3,0,0,0,0,0
0.19027006479101202,57,1,0.026155352550097797,35601.15556622085,8,1,4,0,1,1
0.21347061208756246,52,0,0.10701732378787043,12365.06862153665,6,0,1,0,1,0
0.4014348359710181,44,0,0.16410922005047354,30299.432833321447,9,0,0,0,1,0
0.5772742584345172,28,0,0.031400556411317,25287.811922660803,11,0,1,0,0,0
0.16633435610605116,74,0,0.6883898025433084,,7,0,1,0,3,0
0.20103528721678324,49,0,0.2802159307542519,,6,0,0,1,0,0
0.311178263763065,30,0,0.2781733748280837,6103.442052868182,6,1,0,1,0,0
0.23964875896269647,41,1,0.027049380900987657,17262.293662852037,6,0,1,1,0,0
0.18115743523278782,54,0,0.6018699924587894,9287.925251223953,11,0,1,0,1,0
0.3431362689712929,43,0,0.5070700794539185,39327.72379122809,9,0,2,0,1,0
0.12643037463898657,66,0,0.014156306785022627,129167.32313522059,10,0,2,0,0,0
0.08740876213799931,57,1,0.42344714061394934,23934.267631813378,8,0,1,0,0,0
0.08735119883484531,50,0,0.15162993663893073,15522.166931860238,5,0,1,0,0,0
0.044353803162454325,63,1,0.3388021055858009,15790.643092635632,9,1,1,0,0,0
0.11275154130336577,63,1,0.6498461363634447,4923.835301276877,6,0,2,0,1,0
0.1308261441280912,66,0,0.15928530411654382,69272.7407685888,9,1,2,1,0,0
0.33047850200363876,65,0,0.17573031032002123,8972.633474238995,10,0,1,0,0,0
0.6376875071048825,45,1,0.002309983628837554,,7,0,0,0,0,0
0.03337317227855333,63,0,0.06923566773148554,25813.430566353712,5,1,0,0,1,0
0.3239723434008149,65,0,0.08692507599042854,35925.2897980293,6,1,2,1,1,0
0.3353498399219435,40,0,0.16479363596207083,18134.04830058362,11,1,1,1,1,0
0.014273864818346044,60,1,0.4572176693600256,79988.60737170294,4,1,1,0,0,0
0.5430175938577375,39,0,0.19358387120690354,74645.36723437595,13,0,0,0,1,0
0.17008636736502347,69,0,0.04784115608653081,11288.126529300655,10,0,1,0,0,0
0.23967169962871843,63,0,0.20497651557177987,19114.29946087473,11,0,0,0,0,0
0.25007586593708164,73,0,0.09457357003646664,8085.094084827205,12,0,1,0,0,0
0.49005865526787745,55,0,0.5055907628984646,74365.86626109226,11,0,0,0,0,0
0.045006336267153065,47,0,0.032890315435715044,42168.13498543056,8,0,0,0,0,0
0.1653488848601726,42,0,0.3479333794006562,11340.282296897107,8,0,1,0,0,0
0.07752050150478124,59,1,0.0032629550620280707,13006.751497926798,6,1,1,0,0,0
0.42199206374891635,51,0,0.37272561960794104,19206.35867680777,6,0,0,0,1,0
0.08502330192571815,48,0,0.4175170719701926,40359.12585537682,10,0,2,0,0,0
0.564769052006197,61,0,0.0864997457217819,45394.603883630305,4,0,2,0,1,0
0.091272006729193,60,0,0.5785139924181996,12382.290624290958,9,0,2,0,0,0
0.4917023665451372,48,0,0.5339870357214603,60349.80663965204,6,0,0,1,1,1
0.04753925582716103,82,0,0.45914590605584693,56131.19890680204,0,0,2,0,0,0
0.3463995627617069,41,1,0.14060275929452662,44211.22519757604,10,0,2,0,1,0
0.40105162477865974,24,1,0.1438894775197681,23663.277673252305,1,0,1,1,1,0
0.48858746567480105,56,0,1.217769403515992,16944.620158276306,7,0,3,0,0,0
0.12659479255250192,69,0,0.2348776923588512,8641.916924676658,3,0,2,0,0,0
0.0046521410275179986,72,1,0.010033936511991139,37810.54099135503,10,1,2,0,1,1
0.25404454210886385,65,1,0.5191370899527891,13322.56807646244,6,0,1,0,1,0
0.26965977730592605,53,0,0.312056807574164,80142.5516561505,7,0,0,0,0,0
0.47933931933838475,80,1,0.15580089993669738,,11,1,0,1,0,0
0.06710744317691482,67,0,0.1923110935617112,19817.412933494837,7,0,0,0,2,0
0.1204051147793337,74,0,0.03296987372597549,75451.06287283193,6,0,0,0,1,0
0.38020478345972747,50,1,0.6121010761421165,,8,0,1,0,3,0
0.18815229803885114,59,0,0.12484760964066627,27935.836016966303,7,0,2,0,1,0
0.06839691833128116,47,0,0.9001663680588564,41051.50270459247,4,0,3,0,0,0
0.4306990885604494,37,0,0.29039154850623644,23901.44859202407,8,0,0,0,1,0
0.18747058341556694,63,0,0.7291113778370096,61233.935930743755,5,1,3,0,0,0
0.19676385898047782,56,0,0.00935302222141646,34179.31456472227,8,0,1,0,0,0
0.347169759601458,51,1,0.16254905546116596,66753.09257937342,8,0,0,0,0,0
0.24220561017437017,57,1,0.201254927539293,19357.48793766537,3,0,1,0,2,0
0.6617879516325016,45,1,0.012463329548302815,27690.19204345688,12,0,2,1,2,0
0.41920044603679335,69,1,0.36386168305409244,14005.84966786659,5,0,0,0,0,0
0.17469672962046615,24,0,0.1748591671994109,49947.51527261439,12,2,2,0,1,1
0.49270581848358436,49,0,0.3694476382363058,30177.005182524248,8,1,0,0,0,0
0.04750225747046604,35,2,0.18270032446599946,36154.72584679502,8,0,0,0,1,0
0.2792074015541838,64,0,0.19188969574957868,39535.28984282371,9,0,0,0,0,0
0.626582786044786,69,0,0.363598496551276,24398.318604822718,4,0,1,2,0,0
0.4286501068036329,43,0,0.21731456401981195,17669.188733562904,6,0,1,0,1,0
0.14937746840790286,51,0,0.09392720735465748,12476.43677860916,11,0,0,0,1,0
0.07903596171122196,64,0,0.04103306652875966,11312.104298016622,9,0,1,0,1,0
0.102365767271365,56,0,0.6252859883048701,14533.908004864425,11,0,4,0,0,0
0.224588931874763,63,1,1.417627328862005,95459.46824130864,5,0,2,1,1,0
0.1573321875178529,56,1,0.03044331002571441,23783.685684526965,14,0,2,1,1,0
0.13700222058742478,58,0,0.30737380547751164,78136.5920536389,5,2,0,0,0,1
0.43269112094200773,20,0,0.16233728083374602,7366.495884838877,3,1,0,0,0,0
0.18928904628155352,52,0,0.022796761907378765,24392.869420614996,6,1,0,0,1,0
0.1076836323794692,70,0,0.18719753812416984,30915.913228334375,3,1,0,0,1,0
0.22263613659335268,59,0,0.02276274235141507,34218.41811227711,6,0,1,0,1,0
0.4366747460687983,54,0,0.04479649205630632,65281.35190791354,8,0,1,1,0,0
0.528688928102362,77,0,0.27143935273953274,31680.926155684134,9,1,1,0,0,0
0.5150801224920135,45,1,0.13432794900232425,26501.456280345636,8,0,2,0,1,0
0.49052467443512965,70,0,0.4768466564267547,10604.71466961289,8,0,1,0,0,0
0.4583082397603357,56,0,0.49805155108176746,14479.363900545342,10,0,0,2,1,0
0.3818613944302149,66,0,0.021710466079911294,73471.18807310815,7,0,0,0,3,0
0.4927298134265539,41,1,0.24779378522486667,57489.2564845735,10,0,0,0,0,0
0.12534251666358542,55,0,0.5849050266880799,36707.04966299346,5,0,0,1,0,0
0.383117094148808,85,0,0.1425467017058729,62117.51108402769,10,0,0,0,2,0
0.17687516634866227,71,0,0.04885605304505617,53990.0702899977,7,0,2,0,1,0
0.4020988953932731,49,0,0.6122594579115143,17170.84380331379,3,0,0,0,0,0
0.6280023452940542,47,0,0.059173932016953916,42781.24141541923,6,0,0,0,2,0
0.22169637875535456,63,0,0.0032858902828275644,12989.973634785529,8,0,1,0,0,0
0.2063673339810642,32,0,0.3680333182296593,65332.32498783709,6,0,3,1,0,0
0.30642735469070803,46,0,0.10838683161577078,28787.130085278928,4,0,0,0,0,0
0.2506828821969994,51,2,0.06884085329839791,25539.915650252948,7,1,4,1,1,0
0.06818302131041727,42,0,0.06746243120896465,,10,0,0,0,0,0
0.19384213323000563,62,1,0.16169645360905352,10608.912245232832,8,0,1,0,0,0
0.42091673452082323,56,0,0.13437505860387902,25097.84625568377,6,0,0,0,0,0
0.14435626033786136,83,0,0.017530086496496296,44090.36433476616,8,1,3,0,0,0
0.12366905416713299,39,1,0.21840580670979934,18766.786799356112,5,0,1,0,2,0
0.2957089417039266,78,1,0.20615811219975652,24238.00568940122,4,1,1,0,0,0
0.3887018789969176,40,0,0.3015728784403231,27272.6724200603,9,0,0,0,2,0
0.4690247551079356,59,1,0.28454667638548353,90756.90729988788,13,0,0,0,0,0
0.3018193583956362,54,1,0.12328937243082834,41679.43121584365,5,0,0,1,0,0
0.13002902464290125,46,0,0.0808958560083681,24491.19761942171,6,0,1,0,1,0
0.13007886331948154,68,0,0.6325161825848078,27175.435931252734,9,0,1,0,0,0
0.12283212744050213,56,0,0.3187812568995395,12784.582804213083,6,0,1,0,1,0
0.08631484034969407,57,0,0.033342046448723024,,11,1,0,1,2,0
0.3340103949099874,60,0,0.4790838340927358,,7,1,1,0,0,1
0.35362232905299457,38,1,0.04963264590014285,22553.633066063736,7,0,2,0,0,0
0.08806299883280484,31,0,0.49394879735008373,13911.702232761138,7,0,2,0,0,0
0.37962042603483337,53,0,0.6442554824294576,23600.538352028463,8,1,1,0,1,0
0.1178300165449037,38,1,0.0848624034001181,77168.29264015601,13,0,1,0,1,0
0.3198227188405108,58,0,0.09565452998270368,25146.656517305146,8,0,0,0,0,1
0.31179646237475067,76,1,0.24283462514728754,16282.02368669638,7,0,2,0,0,0
0.5964111477260177,71,1,0.35941211004539536,22742.869498225245,8,0,0,0,1,1
0.0316769681395172,61,0,0.3245951376224628,12774.403735394153,7,0,3,0,0,0
0.5063393165589483,42,0,0.002126185871517398,32230.813535438494,10,0,3,0,1,0
0.5551624826177526,38,0,0.041076010771411306,45153.20643512958,3,1,0,0,0,1
0.3281817485595668,60,0,0.43674192000900086,26900.636193708368,13,0,2,0,0,0
0.16770106074819033,57,0,0.06553159415654358,13810.150549003643,13,0,1,0,0,0
0.06915353346447779,58,1,0.20958875451159675,23422.827988832687,6,0,0,0,0,0
0.23469055874498757,66,1,0.027842407293053383,104926.8519724083,7,0,1,0,0,0
0.6635632909434657,40,0,0.02328238354762936,11243.702679313723,6,0,1,0,0,0
0.24803213107359887,25,0,0.5167464493167115,5604.640628359456,7,0,2,0,4,0
0.255607683290615,54,0,0.10378186531965573,13416.437224238136,10,0,0,0,0,0
0.2529482361389463,43,1,0.13027313977902302,19806.240546423214,5,0,1,0,2,0
0.818121953923511,29,0,0.09719424405061301,37461.15361065713,8,0,0,0,0,0
0.5646101906662717,58,0,0.10871272019340862,21491.5656718615,4,0,0,2,0,0
0.0961786788145202,52,0,0.7547688085693124,18910.290878394084,6,0,0,0,0,0
0.27182243146715784,28,0,0.6974304472206968,34918.272861758145,5,0,0,0,1,0
0.3117503890156903,40,0,0.1969146106848223,19922.56561208709,8,0,3,0,0,0
0.03449251247975591,81,1,0.13447708396254485,15015.375040214547,3,0,2,0,1,0
0.4163753922955279,54,0,0.5501575807337753,28729.82376291983,11,0,0,0,0,0
0.3607148555445577,78,0,0.09914829385785058,53744.51377094827,5,1,0,0,1,0
0.01594567242580211,54,0,0.30057013895412527,28724.500100157224,10,0,1,0,3,0
0.27417185729687055,40,0,0.689750185108568,8314.320714259144,7,0,2,0,0,0
0.39612573814027674,56,2,0.4743324052635669,34467.062807779286,6,0,1,0,0,0
0.23231047577444175,51,1,0.22443289636876404,41193.92487223259,11,0,1,1,0,0
0.12324727149087952,53,0,0.5416870888568216,7054.379818500754,9,0,2,0,2,0
0.06388564767134443,57,1,0.010973374859179541,24989.706951032058,7,0,2,0,0,0
0.36695501542844283,72,0,0.36527702773092857,11378.205072330971,4,0,1,0,0,0
0.2125157993782748,51,0,0.1812051882788274,37678.16340517662,10,0,4,0,0,0
0.6103666456351197,41,0,0.1903152575066846,22454.27036267463,10,0,1,0,1,0
0.12137921049883509,40,0,0.11242880361028246,7105.486771252445,5,0,1,0,1,0
0.30329969810868973,48,1,0.2530902134348215,32447.07960024704,11,0,1,0,0,0
0.07697152124301358,62,1,0.10740019282843953,75826.91276709297,11,0,1,0,0,0
0.19777510899315986,48,0,0.5015183918242349,9040.47639062839,10,0,1,0,0,0
0.38407729588719913,44,0,0.36522053901129226,30610.101195435363,9,0,1,0,1,0
0.2825514440143427,20,1,0.3401310371815038,15474.359250566466,4,0,1,0,0,0
0.6699180538270079,53,0,0.001162920591777114,55691.36241127629,7,0,1,0,1,0
0.528911706900928,58,0,0.8805889693888014,19767.280816654682,10,0,1,0,0,0
0.2033630807875764,68,0,0.7352850021997466,59669.730850384316,6,0,1,1,1,0
0.45594918633691445,62,1,0.11235454348921044,71003.76368282712,7,1,0,0,0,1
0.08334760845350334,33,1,0.34918077310003703,49364.19065804504,5,0,1,0,1,0
0.13610907855569745,72,0,0.6087392006273764,55518.74800405456,9,1,1,1,0,0
0.4703318178459371,58,0,0.4241601486654757,19266.597907261406,8,0,1,0,2,0
0.5331676741480783,18,0,0.3380798029975019,25689.96301270724,10,0,2,0,1,0
0.2258925072377475,55,0,0.06204436981109798,35425.59510233672,8,0,0,0,0,0
0.035318311685139,53,1,0.19140935119199534,457324.5678741129,9,0,0,0,1,0
0.2420823371943163,68,1,0.13299852507698678,24253.58013421252,5,0,0,0,2,0
0.3030776414988941,67,0,0.14126733942940414,,8,0,2,0,2,0
0.3294220516272902,48,1,0.12080814813956477,21237.51131566418,7,0,0,0,1,0
0.07979946279313531,56,0,0.3739914668017895,62976.62930776677,17,0,1,0,0,0
0.22564332101168413,48,0,0.022041576253692477,4450.782666189487,9,0,1,0,0,0
0.5166165056442843,47,0,0.33276453476651074,61897.253909541454,12,0,1,0,0,0
0.14394459276302793,57,1,0.04976641261222029,31649.719607172123,9,0,1,0,1,0
0.3069685518548321,46,0,0.018423316366498573,92999.65206275583,10,0,0,1,0,0
0.09016798797841359,29,0,0.07744021959644994,116521.84045596968,7,0,0,0,0,0
0.11568581334066365,62,0,0.18011231247651496,48988.0880003978,12,1,1,0,1,0
0.005485065014748681,52,0,0.07548183253871057,21296.03011084607,9,0,2,0,0,0
0.3087663714437307,48,0,0.30080263881521496,7171.266634771374,9,0,1,1,0,0
0.3438486865662993,39,0,0.9440645275528108,7495.58942632735,7,0,0,0,1,0
0.16573488648677157,37,0,0.07082778875034987,,12,0,0,0,1,0
0.20618173776500806,50,1,0.6206323674176633,29636.443837951232,11,0,3,0,3,0
0.3034488053694046,20,1,0.03851499264725719,12686.328453339589,12,1,1,0,0,0
0.1444597495333645,58,0,0.9103193566169661,6872.774646987361,11,0,2,0,0,0
0.32569463888114564,71,0,0.08716943703781234,14371.667462852129,8,0,1,1,0,0
0.3281612140944572,64,0,0.02603712644151079,56163.793300265905,7,1,0,1,1,0
0.17150400073383537,41,0,0.055175442173397746,37589.48943461331,3,0,1,1,1,0
0.07241207624566634,54,0,0.20709890486065688,33997.09781677324,4,0,0,1,1,0
0.06551988854924054,58,0,0.5332109735417876,122116.29804963023,12,0,0,0,0,0
0.3585018190459025,61,0,0.6170830788909962,31676.31678843285,6,1,1,0,1,0
0.2512347620131456,65,0,0.0613140154116829,65955.49279772263,7,0,0,0,1,0
0.1180094957724513,36,0,0.4936460734023324,11536.794054241152,7,0,1,0,0,0
0.43797410169149253,54,0,0.3191210246711433,31002.11820758352,3,0,0,0,0,0
0.3832823676836793,85,2,0.026680509517076203,56252.62976208731,8,0,2,0,1,0
0.3340172443581714,47,0,0.03979206109341104,19418.691493114347,6,0,1,0,0,0
0.039395460500993004,61,1,0.10324399403335642,35725.29274783297,6,0,0,0,1,0
0.14631256063016362,78,0,0.1373633524127658,12208.575553941677,8,0,1,0,1,0
0.3861678655038884,62,0,0.18680339026713516,19470.99906264803,6,2,1,0,1,1
0.3436224833642534,75,0,0.006824185412699393,26960.332593090607,6,0,0,0,0,0
0.1113683091151214,51,0,0.16386394513664004,6128.104064013938,8,0,2,0,1,0
0.1284077575580664,68,1,0.24356298167654525,128856.83544799348,8,0,0,0,2,0
0.3765875913149336,38,0,0.28918163285324355,,8,0,1,0,0,0
0.34459771451327087,46,0,0.1155622273015507,59838.294340060624,8,1,3,0,3,1
0.06563630617898732,73,1,0.5677166929229733,97153.06957954723,7,1,2,0,0,0
0.333110766795773,31,1,0.19166598384813363,21120.336835993025,13,0,1,0,1,0
0.09546423968407138,53,0,0.5171807800397993,61077.593581796886,6,1,1,0,2,0
0.21472211774914954,32,0,0.10143107333502839,40184.48859988793,4,0,3,0,1,0
0.22790517089473689,55,0,0.36805427298294674,54728.22947273935,11,0,0,0,0,0
0.6417884833558231,66,1,0.4654883028951125,35052.18008564447,10,0,1,0,1,0
0.2229775988130908,36,0,1.120188793825642,18339.51032177672,10,1,2,0,0,0
0.28475953720140973,53,0,0.07604472602169304,23707.408887978676,11,0,1,1,1,0
0.18236909661895012,42,1,0.3604267219416695,60531.46271967978,6,0,2,0,0,0
0.41628031034175955,42,0,1.1654411737678283,49353.94130567225,7,0,1,0,3,0
0.13237689350585624,56,0,0.2224640340690491,16773.123036953297,13,0,1,1,2,0
0.2301620239486364,52,0,0.08592351428901646,27763.549285346962,7,0,1,0,0,0
0.47789922827888137,46,1,0.031084066438066,170078.9687993177,10,0,0,0,0,0
0.3783818478622575,50,0,0.23732782498128846,68230.15157321823,9,0,1,0,1,0
0.23009534886896033,74,0,0.5253138925466354,41755.80065977402,9,0,0,0,0,0
0.07517340748982788,27,0,0.25603245272557956,10558.421201365203,6,0,1,1,3,0
0.141096238100848,64,0,0.130981572864433,34744.42859392583,11,0,1,0,1,0
0.3640596302533173,41,0,0.09554440102947045,68317.09367032006,6,0,0,0,0,0
